node1,node2,label,score_PA,score_CN,score_JC,score_AA,score_RA,score_COMB
G_84342,D_OMIM:120200,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_10075,D_OMIM:300448,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_8915,D_ORPHA:296,0,15.0,0.0,0.0,0.0,0.0,0.0010185604345856701
G_1421,D_OMIM:115700,1,0.0,0.0,0.0,0.0,0.0,0.0
G_22880,D_OMIM:616688,1,0.0,0.0,0.0,0.0,0.0,0.0
G_3198,D_ORPHA:79408,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_5903,D_ORPHA:263524,1,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_3853,D_OMIM:615084,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_147138,D_ORPHA:697764,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_129563,D_OMIM:302500,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_84699,D_ORPHA:705,0,6.0,0.0,0.0,0.0,0.0,0.000407424173834268
G_8813,D_ORPHA:93583,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_5781,D_OMIM:617171,0,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_23279,D_ORPHA:656,1,27.0,0.0,0.0,0.0,0.0,0.001833408782254206
G_2719,D_OMIM:616517,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_5950,D_ORPHA:98673,0,6.0,0.0,0.0,0.0,0.0,0.000407424173834268
G_282809,D_OMIM:621236,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_2261,D_OMIM:616781,0,23.0,0.0,0.0,0.0,0.0,0.001561792666364694
G_79628,D_ORPHA:401780,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_4668,D_ORPHA:79279,1,0.0,0.0,0.0,0.0,0.0,0.0
G_197,D_OMIM:203650,1,0.0,0.0,0.0,0.0,0.0,0.0
G_81570,D_ORPHA:486,1,9.0,0.0,0.0,0.0,0.0,0.0006111362607514021
G_8575,D_ORPHA:98957,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_6709,D_OMIM:121820,0,0.0,0.0,0.0,0.0,0.0,0.0
G_9881,D_OMIM:617993,0,0.0,0.0,0.0,0.0,0.0,0.0
G_8291,D_OMIM:312600,0,5.0,0.0,0.0,0.0,0.0,0.00033952014486189
G_23405,D_ORPHA:99914,1,0.0,0.0,0.0,0.0,0.0,0.0
G_7508,D_OMIM:621265,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_7490,D_ORPHA:347,1,0.0,0.0,0.0,0.0,0.0,0.0
G_1785,D_OMIM:606482,1,0.0,0.0,0.0,0.0,0.0,0.0
G_100,D_OMIM:102700,1,0.0,0.0,0.0,0.0,0.0,0.0
G_5994,D_OMIM:310300,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_20,D_OMIM:301095,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_100506658,D_ORPHA:1229,1,0.0,0.0,0.0,0.0,0.0,0.0
G_7922,D_OMIM:605635,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_1605,D_OMIM:613818,1,0.0,0.0,0.0,0.0,0.0,0.0
G_7358,D_OMIM:618792,1,0.0,0.0,0.0,0.0,0.0,0.0
G_10142,D_ORPHA:619953,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_7471,D_ORPHA:85193,1,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_5077,D_OMIM:122880,1,0.0,0.0,0.0,0.0,0.0,0.0
G_129607,D_OMIM:621018,1,0.0,0.0,0.0,0.0,0.0,0.0
G_84320,D_OMIM:620785,1,0.0,0.0,0.0,0.0,0.0,0.0
G_10564,D_ORPHA:98892,1,5.0,0.0,0.0,0.0,0.0,0.00033952014486189
G_2073,D_OMIM:616570,1,0.0,0.0,0.0,0.0,0.0,0.0
G_57531,D_OMIM:616756,1,0.0,0.0,0.0,0.0,0.0,0.0
G_3792,D_OMIM:609192,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_79934,D_ORPHA:791,1,124.0,0.0,0.0,0.0,0.0,0.008420099592574871
G_83550,D_ORPHA:963,1,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_7450,D_OMIM:277480,1,0.0,0.0,0.0,0.0,0.0,0.0
G_5426,D_OMIM:615083,1,0.0,0.0,0.0,0.0,0.0,0.0
G_1278,D_ORPHA:216820,1,91.0,5.0,0.29411764705882354,2.807709304115737,0.8344988344988344,0.027455862380940905
G_2162,D_OMIM:188050,1,6.0,0.0,0.0,0.0,0.0,0.000407424173834268
G_8738,D_OMIM:147891,0,0.0,0.0,0.0,0.0,0.0,0.0
G_4117,D_ORPHA:791,1,62.0,0.0,0.0,0.0,0.0,0.004210049796287436
G_54583,D_OMIM:616400,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_5979,D_ORPHA:247698,1,0.0,0.0,0.0,0.0,0.0,0.0
G_25836,D_ORPHA:96184,0,6.0,0.0,0.0,0.0,0.0,0.000407424173834268
G_7471,D_ORPHA:216812,1,22.0,0.0,0.0,0.0,0.0,0.001493888637392316
G_84992,D_ORPHA:247262,1,6.0,0.0,0.0,0.0,0.0,0.000407424173834268
G_21,D_OMIM:602361,0,5.0,0.0,0.0,0.0,0.0,0.00033952014486189
G_65125,D_OMIM:201300,1,9.0,3.0,1.0,1.872035920552813,0.5833333333333333,0.013377093707424103
G_287,D_ORPHA:101016,1,0.0,0.0,0.0,0.0,0.0,0.0
G_9928,D_OMIM:616258,1,0.0,0.0,0.0,0.0,0.0,0.0
G_10560,D_OMIM:618653,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_6938,D_OMIM:619718,1,0.0,0.0,0.0,0.0,0.0,0.0
G_8822,D_OMIM:615270,1,0.0,0.0,0.0,0.0,0.0,0.0
G_55037,D_ORPHA:562559,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_51116,D_OMIM:172800,0,0.0,0.0,0.0,0.0,0.0,0.0
G_91147,D_OMIM:615991,1,7.0,1.0,0.04,0.48089834696298783,0.125,0.004730647351697547
G_3418,D_ORPHA:251604,1,0.0,0.0,0.0,0.0,0.0,0.0
G_9896,D_OMIM:619072,0,6.0,0.0,0.0,0.0,0.0,0.000407424173834268
G_1410,D_OMIM:250100,0,7.0,0.0,0.0,0.0,0.0,0.00047532820280664606
G_6584,D_ORPHA:247198,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_171019,D_OMIM:615412,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_23322,D_OMIM:614679,0,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_6210,D_ORPHA:124,1,19.0,0.0,0.0,0.0,0.0,0.001290176550475182
G_282617,D_OMIM:609532,1,0.0,0.0,0.0,0.0,0.0,0.0
G_60529,D_ORPHA:35093,1,0.0,0.0,0.0,0.0,0.0,0.0
G_3588,D_OMIM:612567,1,0.0,0.0,0.0,0.0,0.0,0.0
G_1656,D_OMIM:239200,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_159686,D_OMIM:607626,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_128486,D_OMIM:231900,0,0.0,0.0,0.0,0.0,0.0,0.0
G_56246,D_OMIM:607485,0,0.0,0.0,0.0,0.0,0.0,0.0
G_80254,D_OMIM:614779,0,0.0,0.0,0.0,0.0,0.0,0.0
G_9094,D_ORPHA:714046,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_84891,D_OMIM:620910,1,0.0,0.0,0.0,0.0,0.0,0.0
G_650,D_ORPHA:261295,1,0.0,0.0,0.0,0.0,0.0,0.0
G_6331,D_ORPHA:228140,1,14.0,0.0,0.0,0.0,0.0,0.0009506564056132921
G_5573,D_ORPHA:615,1,0.0,0.0,0.0,0.0,0.0,0.0
G_5557,D_OMIM:256810,0,0.0,0.0,0.0,0.0,0.0,0.0
G_5058,D_OMIM:621285,0,0.0,0.0,0.0,0.0,0.0,0.0
G_23394,D_OMIM:615181,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_91179,D_ORPHA:2460,1,0.0,0.0,0.0,0.0,0.0,0.0
G_10165,D_ORPHA:247585,1,0.0,0.0,0.0,0.0,0.0,0.0
G_1585,D_ORPHA:403,1,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_1475,D_ORPHA:93314,0,0.0,0.0,0.0,0.0,0.0,0.0
G_4604,D_ORPHA:1146,1,15.0,0.0,0.0,0.0,0.0,0.0010185604345856701
G_23314,D_OMIM:601559,0,0.0,0.0,0.0,0.0,0.0,0.0
G_34,D_ORPHA:99067,0,8.0,0.0,0.0,0.0,0.0,0.0005432322317790241
G_8318,D_ORPHA:2554,1,5.0,0.0,0.0,0.0,0.0,0.00033952014486189
G_2632,D_ORPHA:308638,1,0.0,0.0,0.0,0.0,0.0,0.0
G_23676,D_ORPHA:700163,1,0.0,0.0,0.0,0.0,0.0,0.0
G_23493,D_OMIM:619271,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_55505,D_ORPHA:423296,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_27316,D_OMIM:609814,0,0.0,0.0,0.0,0.0,0.0,0.0
G_57282,D_ORPHA:664430,1,0.0,0.0,0.0,0.0,0.0,0.0
G_9719,D_ORPHA:2623,1,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_6598,D_OMIM:162091,1,0.0,0.0,0.0,0.0,0.0,0.0
G_81790,D_OMIM:612955,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_3674,D_ORPHA:231237,0,10.0,0.0,0.0,0.0,0.0,0.00067904028972378
G_124842,D_OMIM:618481,1,0.0,0.0,0.0,0.0,0.0,0.0
G_6023,D_ORPHA:175,1,0.0,0.0,0.0,0.0,0.0,0.0
G_5455,D_ORPHA:93296,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_23288,D_OMIM:614819,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_5274,D_OMIM:302905,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_3290,D_ORPHA:168588,1,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_7169,D_OMIM:614740,0,7.0,0.0,0.0,0.0,0.0,0.00047532820280664606
G_9997,D_ORPHA:328,0,0.0,0.0,0.0,0.0,0.0,0.0
G_2741,D_ORPHA:100994,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_79443,D_OMIM:611064,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_64388,D_OMIM:615268,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_1756,D_ORPHA:98895,1,0.0,0.0,0.0,0.0,0.0,0.0
G_6834,D_ORPHA:391351,1,0.0,0.0,0.0,0.0,0.0,0.0
G_1285,D_ORPHA:88919,1,0.0,0.0,0.0,0.0,0.0,0.0
G_1302,D_OMIM:619317,0,6.0,0.0,0.0,0.0,0.0,0.000407424173834268
G_51091,D_OMIM:609524,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_64601,D_OMIM:271510,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_7133,D_OMIM:601705,0,0.0,0.0,0.0,0.0,0.0,0.0
G_6507,D_OMIM:619769,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_4338,D_OMIM:617404,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_51,D_OMIM:106100,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_5048,D_OMIM:187500,0,20.0,0.0,0.0,0.0,0.0,0.00135808057944756
G_26121,D_OMIM:600138,1,0.0,0.0,0.0,0.0,0.0,0.0
G_80739,D_OMIM:617441,1,0.0,0.0,0.0,0.0,0.0,0.0
G_7957,D_OMIM:254780,1,0.0,0.0,0.0,0.0,0.0,0.0
G_2158,D_ORPHA:2462,0,12.0,0.0,0.0,0.0,0.0,0.000814848347668536
G_10586,D_OMIM:619355,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_9150,D_OMIM:620767,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_285590,D_OMIM:605192,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_8021,D_OMIM:613065,1,18.0,3.0,0.13636363636363635,2.4351001493434623,0.7666666666666666,0.013988229968175506
G_403,D_ORPHA:475,1,51.0,0.0,0.0,0.0,0.0,0.003463105477591278
G_54790,D_ORPHA:98826,1,0.0,0.0,0.0,0.0,0.0,0.0
G_22868,D_ORPHA:166105,1,0.0,0.0,0.0,0.0,0.0,0.0
G_7080,D_ORPHA:209905,1,0.0,0.0,0.0,0.0,0.0,0.0
G_84146,D_OMIM:613399,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_8550,D_ORPHA:314918,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_3135,D_OMIM:615413,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_3912,D_ORPHA:99832,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_126328,D_ORPHA:589527,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_26130,D_OMIM:274150,0,0.0,0.0,0.0,0.0,0.0,0.0
G_9330,D_OMIM:621201,1,0.0,0.0,0.0,0.0,0.0,0.0
G_57216,D_ORPHA:563609,1,2.0,1.0,0.3333333333333333,0.5138983423697507,0.14285714285714285,0.004391127206835657
G_25942,D_ORPHA:675216,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_2535,D_OMIM:621034,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_833,D_ORPHA:364043,0,3.0,1.0,0.08333333333333333,0.48089834696298783,0.125,0.004459031235808035
G_79650,D_ORPHA:221046,1,0.0,0.0,0.0,0.0,0.0,0.0
G_529,D_OMIM:617402,1,0.0,0.0,0.0,0.0,0.0,0.0
G_2464,D_OMIM:620962,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_79791,D_OMIM:620284,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_6253,D_ORPHA:99734,0,0.0,0.0,0.0,0.0,0.0,0.0
G_5702,D_ORPHA:100993,0,0.0,0.0,0.0,0.0,0.0,0.0
G_383,D_ORPHA:169808,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_4791,D_ORPHA:319581,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_92482,D_OMIM:615995,1,0.0,0.0,0.0,0.0,0.0,0.0
G_55679,D_OMIM:155240,0,0.0,0.0,0.0,0.0,0.0,0.0
G_5340,D_ORPHA:722,1,0.0,0.0,0.0,0.0,0.0,0.0
G_25970,D_ORPHA:261197,1,0.0,0.0,0.0,0.0,0.0,0.0
G_10273,D_ORPHA:217266,0,0.0,0.0,0.0,0.0,0.0,0.0
G_8737,D_OMIM:617577,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_5621,D_ORPHA:454745,1,0.0,0.0,0.0,0.0,0.0,0.0
G_7148,D_ORPHA:230839,1,0.0,0.0,0.0,0.0,0.0,0.0
G_50964,D_ORPHA:3152,1,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_727857,D_OMIM:607539,1,0.0,0.0,0.0,0.0,0.0,0.0
G_6708,D_OMIM:600975,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_9215,D_ORPHA:588,1,40.0,6.0,0.5,3.515797531620728,1.0623015873015873,0.028248076052240525
G_2542,D_OMIM:232240,1,0.0,0.0,0.0,0.0,0.0,0.0
G_2799,D_OMIM:252940,1,0.0,0.0,0.0,0.0,0.0,0.0
G_6638,D_OMIM:613375,0,0.0,0.0,0.0,0.0,0.0,0.0
G_10519,D_ORPHA:93100,0,12.0,0.0,0.0,0.0,0.0,0.000814848347668536
G_79581,D_OMIM:615072,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_8763,D_ORPHA:85182,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_6476,D_ORPHA:35122,1,0.0,0.0,0.0,0.0,0.0,0.0
G_8838,D_ORPHA:397606,0,0.0,0.0,0.0,0.0,0.0,0.0
G_650,D_OMIM:617877,1,0.0,0.0,0.0,0.0,0.0,0.0
G_3192,D_ORPHA:238769,1,0.0,0.0,0.0,0.0,0.0,0.0
G_10847,D_ORPHA:163727,0,0.0,0.0,0.0,0.0,0.0,0.0
G_712,D_ORPHA:169147,1,14.0,2.0,0.2222222222222222,1.4426950408889634,0.5,0.009461294703395094
G_9276,D_ORPHA:306617,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_640,D_OMIM:613375,1,0.0,0.0,0.0,0.0,0.0,0.0
G_1182,D_ORPHA:2524,0,10.0,0.0,0.0,0.0,0.0,0.00067904028972378
G_6714,D_OMIM:114500,1,22.0,0.0,0.0,0.0,0.0,0.001493888637392316
G_23327,D_ORPHA:220402,0,10.0,0.0,0.0,0.0,0.0,0.00067904028972378
G_1282,D_OMIM:618564,1,0.0,0.0,0.0,0.0,0.0,0.0
G_259232,D_OMIM:613080,0,6.0,0.0,0.0,0.0,0.0,0.000407424173834268
G_3183,D_OMIM:620699,0,0.0,0.0,0.0,0.0,0.0,0.0
G_8473,D_OMIM:300472,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_7399,D_OMIM:613809,1,0.0,0.0,0.0,0.0,0.0,0.0
G_4635,D_OMIM:535000,0,14.0,0.0,0.0,0.0,0.0,0.0009506564056132921
G_6491,D_ORPHA:220386,1,65.0,12.0,0.2926829268292683,6.222254981298361,1.7404761904761905,0.055477591669895375
G_3043,D_ORPHA:695147,1,0.0,0.0,0.0,0.0,0.0,0.0
G_5087,D_OMIM:617954,0,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_2301,D_OMIM:617349,1,0.0,0.0,0.0,0.0,0.0,0.0
G_10518,D_ORPHA:90636,1,120.0,3.0,0.047619047619047616,2.012472508149437,0.6583333333333333,0.020914440923358063
G_5932,D_ORPHA:808,1,22.0,0.0,0.0,0.0,0.0,0.001493888637392316
G_1770,D_ORPHA:244,1,144.0,0.0,0.0,0.0,0.0,0.009778180172022434
G_9631,D_ORPHA:334,1,21.0,0.0,0.0,0.0,0.0,0.0014259846084199383
G_84679,D_OMIM:618014,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_1294,D_ORPHA:79408,1,12.0,0.0,0.0,0.0,0.0,0.000814848347668536
G_30011,D_OMIM:301051,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_859,D_OMIM:616039,0,8.0,0.0,0.0,0.0,0.0,0.0005432322317790241
G_22858,D_OMIM:621337,1,0.0,0.0,0.0,0.0,0.0,0.0
G_219285,D_ORPHA:631106,1,0.0,0.0,0.0,0.0,0.0,0.0
G_54903,D_OMIM:249000,1,0.0,0.0,0.0,0.0,0.0,0.0
G_9997,D_ORPHA:93925,0,60.0,0.0,0.0,0.0,0.0,0.0040742417383426805
G_51816,D_ORPHA:820,1,0.0,0.0,0.0,0.0,0.0,0.0
G_84946,D_ORPHA:352470,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_9080,D_ORPHA:1802,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_3166,D_OMIM:612109,1,0.0,0.0,0.0,0.0,0.0,0.0
G_79718,D_ORPHA:520,1,30.0,0.0,0.0,0.0,0.0,0.0020371208691713403
G_440275,D_OMIM:234810,1,0.0,0.0,0.0,0.0,0.0,0.0
G_788,D_ORPHA:159,1,0.0,0.0,0.0,0.0,0.0,0.0
G_55240,D_OMIM:615234,1,0.0,0.0,0.0,0.0,0.0,0.0
G_11154,D_OMIM:618699,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_1278,D_ORPHA:98434,0,26.0,0.0,0.0,0.0,0.0,0.0017655047532818282
G_10342,D_OMIM:615658,1,0.0,0.0,0.0,0.0,0.0,0.0
G_23250,D_OMIM:613589,0,5.0,0.0,0.0,0.0,0.0,0.00033952014486189
G_27249,D_ORPHA:79283,1,0.0,0.0,0.0,0.0,0.0,0.0
G_8313,D_ORPHA:79235,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_1660,D_OMIM:620988,1,0.0,0.0,0.0,0.0,0.0,0.0
G_9639,D_OMIM:619836,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_25802,D_ORPHA:79326,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_7010,D_OMIM:600975,1,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_3053,D_OMIM:620999,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_783,D_ORPHA:130,1,18.0,0.0,0.0,0.0,0.0,0.0012222725215028042
G_7879,D_OMIM:618975,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_4863,D_ORPHA:685017,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_80326,D_OMIM:224750,1,0.0,0.0,0.0,0.0,0.0,0.0
G_9897,D_OMIM:618379,0,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_1119,D_ORPHA:300605,0,8.0,0.0,0.0,0.0,0.0,0.0005432322317790241
G_80204,D_ORPHA:93317,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_9466,D_ORPHA:530838,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_57169,D_OMIM:615529,0,0.0,0.0,0.0,0.0,0.0,0.0
G_3912,D_OMIM:300989,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_539,D_ORPHA:1065,0,0.0,0.0,0.0,0.0,0.0,0.0
G_6389,D_ORPHA:139411,1,18.0,2.0,0.0392156862745098,0.9481928242730024,0.24285714285714285,0.009732910819284606
G_25930,D_OMIM:615591,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_7373,D_OMIM:176860,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_2771,D_ORPHA:1310,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_11253,D_OMIM:614202,1,0.0,0.0,0.0,0.0,0.0,0.0
G_284184,D_OMIM:616202,0,0.0,0.0,0.0,0.0,0.0,0.0
G_8516,D_ORPHA:1848,1,0.0,0.0,0.0,0.0,0.0,0.0
G_5644,D_OMIM:193100,0,0.0,0.0,0.0,0.0,0.0,0.0
G_60482,D_ORPHA:98914,1,24.0,0.0,0.0,0.0,0.0,0.001629696695337072
G_3587,D_OMIM:607364,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_55746,D_ORPHA:2065,1,15.0,1.0,0.03333333333333333,0.6213349345596119,0.2,0.005273879583476571
G_1123,D_OMIM:300991,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_23221,D_OMIM:617228,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_6392,D_ORPHA:276621,1,28.0,3.0,0.21428571428571427,1.3506224286548472,0.3261904761904762,0.014667270257899287
G_4053,D_ORPHA:98976,1,5.0,0.0,0.0,0.0,0.0,0.00033952014486189
G_84695,D_ORPHA:93299,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_1296,D_ORPHA:276575,0,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_6472,D_OMIM:614475,0,0.0,0.0,0.0,0.0,0.0,0.0
G_111,D_ORPHA:140976,0,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_29119,D_OMIM:615616,1,0.0,0.0,0.0,0.0,0.0,0.0
G_1436,D_ORPHA:313808,1,0.0,0.0,0.0,0.0,0.0,0.0
G_51340,D_OMIM:615848,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_25794,D_ORPHA:791,1,62.0,0.0,0.0,0.0,0.0,0.004210049796287436
G_6491,D_OMIM:612703,1,0.0,0.0,0.0,0.0,0.0,0.0
G_9131,D_OMIM:300614,1,0.0,0.0,0.0,0.0,0.0,0.0
G_57704,D_OMIM:618498,0,0.0,0.0,0.0,0.0,0.0,0.0
G_84277,D_ORPHA:104,1,10.0,0.0,0.0,0.0,0.0,0.00067904028972378
G_4144,D_ORPHA:931,0,0.0,0.0,0.0,0.0,0.0,0.0
G_2767,D_OMIM:617717,0,9.0,0.0,0.0,0.0,0.0,0.0006111362607514021
G_57572,D_OMIM:618557,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_84230,D_ORPHA:228415,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_3483,D_OMIM:619141,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_3815,D_ORPHA:158769,1,0.0,0.0,0.0,0.0,0.0,0.0
G_6905,D_ORPHA:2323,1,0.0,0.0,0.0,0.0,0.0,0.0
G_84274,D_OMIM:616893,0,0.0,0.0,0.0,0.0,0.0,0.0
G_7476,D_OMIM:276820,1,0.0,0.0,0.0,0.0,0.0,0.0
G_93587,D_ORPHA:97338,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
G_2997,D_OMIM:611556,1,0.0,0.0,0.0,0.0,0.0,0.0
G_11277,D_OMIM:225750,1,0.0,0.0,0.0,0.0,0.0,0.0
G_791114,D_OMIM:613823,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_122618,D_OMIM:621369,1,0.0,0.0,0.0,0.0,0.0,0.0
G_26074,D_OMIM:616127,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_87178,D_ORPHA:397946,0,5.0,0.0,0.0,0.0,0.0,0.00033952014486189
G_11285,D_ORPHA:75496,1,0.0,0.0,0.0,0.0,0.0,0.0
G_80206,D_ORPHA:177907,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_633,D_ORPHA:622925,1,0.0,0.0,0.0,0.0,0.0,0.0
G_57560,D_ORPHA:93271,1,8.0,0.0,0.0,0.0,0.0,0.0005432322317790241
G_25942,D_OMIM:613406,1,0.0,0.0,0.0,0.0,0.0,0.0
G_1719,D_OMIM:104100,0,0.0,0.0,0.0,0.0,0.0,0.0
G_3123,D_ORPHA:83465,1,24.0,2.0,0.05,1.424137568996588,0.47619047619047616,0.010140334993118874
G_8925,D_ORPHA:457359,1,0.0,0.0,0.0,0.0,0.0,0.0
G_1841,D_OMIM:608804,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_23363,D_OMIM:620319,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_8915,D_OMIM:616098,1,0.0,0.0,0.0,0.0,0.0,0.0
G_57165,D_OMIM:618459,0,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_22931,D_OMIM:608051,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_55054,D_OMIM:620969,0,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_2626,D_ORPHA:99068,1,10.0,1.0,0.02564102564102564,0.6213349345596119,0.2,0.004934359438614681
G_152137,D_OMIM:615651,0,2.0,0.0,0.0,0.0,0.0,0.00013580805794475602
G_2260,D_OMIM:101600,1,16.0,1.0,0.014925373134328358,0.3459762562611936,0.05555555555555555,0.005341783612448949
G_9860,D_ORPHA:2704,1,1.0,0.0,0.0,0.0,0.0,6.790402897237801e-05
G_6905,D_OMIM:613933,0,4.0,0.0,0.0,0.0,0.0,0.00027161611588951204
G_56896,D_OMIM:620025,0,3.0,0.0,0.0,0.0,0.0,0.000203712086917134
